CA Certificate Type,Issuer DN,Subject DN,SHA-256(Certificate),SHA-256(SubjectPublicKeyInfo),Not Before,Not After,Expired (checked at 2025-08-21T10:44:20Z)?,Revoked (checked at 2025-08-21T10:44:20Z)?,CA Owner,TLS?,S/MIME?,Code Signing?,eIDAS?,Document Signing?,External?,Serial Number,Subject Key Identifier
Intermediate,"CN=USERTrust ECC Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=ZoTrus ECC DV SSL CA
O=ZoTrus Technology Limited
C=CN",7CF634F5FAFE9DDCC88B36D6B1E7EBFB7078034D64419E7C678335E56D823421,B72F06D5583460FE64A34F292BE696848AD741D3C2F7939B3D0AF9724826127A,2022-01-11 00:00:00,2032-01-10 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,052898B1316094215CA739D04C361175,7AC8C39339634DA25DAC63BBB899FF05AF1F1E52
Intermediate,"CN=USERTrust ECC Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=ZoTrus ECC EV SSL CA
O=ZoTrus Technology Limited
C=CN",4F4D8CF5E75FF7ADDF677A026A0EFDB243C202DE4D7F446040E5CBEA2CE03D54,DD723FDA2F72694CEF7AE9A70760A382108380E09BC0B4BA66ED53F617193903,2022-01-11 00:00:00,2032-01-10 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,052F92FAD8DEF07E6D33A0B951954CF1,AD3155255590E7A1410BBC6368F588B3ED015577
Intermediate,"CN=USERTrust ECC Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=ZoTrus ECC OV SSL CA
O=ZoTrus Technology Limited
C=CN",0D63204836ECCA89EFBF4776B8EBC328008131B95D70A927AFE6F0E1E9AED488,90C14701F4786F653FF1E1735330BDF08582572EA37E1613ECA85699431F1597,2022-01-11 00:00:00,2032-01-10 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,2A110B948B1A34615A306EE8A69BE98F,ED5386EC4B047AEE6E05B9694230B826148511C8
Intermediate,"CN=USERTrust ECC Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=ZwTrus ECC Client CA
O=北京中万网络科技有限责任公司
C=CN",ADB1D9561FF1C7D6FB704C8DBF8D59862D37BDA89DB0CEA7D1FD347B3637B953,3BA8AFCBBB3653D6564874CD45C719DD330AEC3A837E482EAA127D3DD57C66D1,2022-06-06 00:00:00,2032-06-05 23:59:59,No,No,Sectigo,n/a,S/MIME,n/a,n/a,n/a,n/a,0083D6AA891EA432301C77DF0E3DD18FD9,8F437F1B8255A519F78486CD7D06843BE8CAB1F4
Intermediate,"CN=USERTrust ECC Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=ZwTrus ECC DV SSL CA
O=北京中万网络科技有限责任公司
C=CN",5953CDFEA3BEDB37E30DE889C3F6D06E000752A305E0E0FC6F544FEE248B325A,45EAB77A934F8CA27E46CE8A10DB6122A6D7B7441440D12A284B377776A81F29,2022-06-06 00:00:00,2032-06-05 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,00CC0FAB0FD644AC5CF43DE6278615F28F,D91D40FA5D81F8ACC1AD74861062DD0D19F1941C
Intermediate,"CN=USERTrust ECC Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=ZwTrus ECC EV SSL CA
O=北京中万网络科技有限责任公司
C=CN",F6BE748B438846F3F520190836F17527EEC709DBA71C9B32F81968ECC0254757,D9FA176D452811529F19A4E5126BCE995B979727EB040555DF6F0C908C6BD72E,2022-06-06 00:00:00,2032-06-05 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,0097352D5BB88A3F0CFC6A58618B9D39BF,B99DC346913967E439B39DBED5ABDC7F94C5EC2D
Intermediate,"CN=USERTrust ECC Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=ZwTrus ECC OV SSL CA
O=北京中万网络科技有限责任公司
C=CN",D945DF5D4917ABA0C63C25AB54410F6DF9BD5D1E1A3843040369981925928F82,F928AFC082196795CC0C13E9472B23A97E2151572CC743666EB4A17318E36BA9,2022-06-06 00:00:00,2032-06-05 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,7C27736912062C27F817DAFCF7A0B5AB,2A5AD77BDBEB8FF45C7F4AD0FE69DA2D63F5B69F
Intermediate,"CN=USERTrust ECC Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=时代互联 ECC Code Signing CA
O=广东时代互联科技有限公司
C=CN",A0EBAF7DE9903D90DA4E6F6CAB5557C71704FCD62DF48E691D86F52D7066B7B0,A6A44D6E653351C2E1F1690FDF7991E16367AAC14C1E5FDFFBE0EB0391A5E414,2023-08-02 00:00:00,2033-08-01 23:59:59,No,No,Sectigo,n/a,n/a,CS,n/a,n/a,n/a,008CDFF506842796805933F20EB5220164,55BE4A1440D614AC65D3DB65DB4B5179917A9B0E
Intermediate,"CN=USERTrust ECC Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=时代互联 ECC DV SSL CA
O=广东时代互联科技有限公司
C=CN",018F6B363B543A4399448A1EBAB9250EBFD0720016B0B411FC86F7E7366C6782,57FE02E3EB6A9645288647CD8B11C4ABA72BAC9055F8C012324F382BEC54A426,2023-08-02 00:00:00,2033-08-01 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,0E197E63579B12A64C5353610E88ECFB,11AB50ADA34A4F424A3200821B22D8BB93E63D11
Intermediate,"CN=USERTrust ECC Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=时代互联 ECC EV SSL CA
O=广东时代互联科技有限公司
C=CN",ABDCE06D6612F3D88765CD579F684F8F2825B24C483121D4AF0A6DB38FDCAF44,9628A09B5B718807235A7D72677A2585835938BE2689997179E8C9388F56076A,2023-08-02 00:00:00,2033-08-01 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,008A5B0964B0F88808868F5A056D35A307,038A859F6E088BF8D4B2E37C0FB1A3E4A74542F8
Intermediate,"CN=USERTrust ECC Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=时代互联 ECC OV SSL CA
O=广东时代互联科技有限公司
C=CN",D1F35AFDA0483B9478B4DABB819F9887E8A7FBF6BE1B38B38CED919567C3E72E,E4E8B3953C2E140E4B28717134E774EDD8F1421F193108F3B69D9550F89463ED,2023-08-02 00:00:00,2033-08-01 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,1BF497F1EA2E4EF88183241D3651CFF9,E4E9484C42F9DE864D2BB00076FD9776A2F9E174
Intermediate,"CN=USERTrust ECC Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=时代互联 ECC Secure Email CA
O=广东时代互联科技有限公司
C=CN",E28C33D74EB5C3EA936AE55A5CBC4F1EBA9C604404032FB33DBF158D6AC821E5,6F53C6A8B35E9D4A9BA04AE11E4C360A80A245932566B298F9C2D714A268C6F0,2023-08-02 00:00:00,2033-08-01 23:59:59,No,No,Sectigo,n/a,S/MIME,n/a,n/a,n/a,n/a,4B38B0E40F71FA3288BFCC7CFEAF1ACB,A356CD7D14182F21B78EAFEF2EA194D846EAE82A
Intermediate,"CN=USERTrust ECC Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=纳网 ECC Code Signing CA
O=厦门纳网科技股份有限公司
C=CN",1B82BAC29DD85791FE7A130852AD67AF862E1C728C48F86574DE8669BE319C02,AA7438D12EC6EE7440A170B13CF7E3FA9236CBAFDBDD7C45E9D2852AD5B44839,2023-05-20 00:00:00,2033-05-19 23:59:59,No,No,Sectigo,n/a,n/a,CS,n/a,n/a,n/a,123B06F52BB3BD53056FF008B82EE367,95D7769C89E1C11E0CCDC5F3C5883739E8953317
Intermediate,"CN=USERTrust ECC Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=纳网 ECC Domain Validation Secure Server CA
O=厦门纳网科技股份有限公司
C=CN",3717264D6C5D049B1AD59F4B5761EFC94ABC3254285D1E68109108405086C4F2,3B69A746553FAB4CC11258871B2C787AB2D3070E667E830366FF155B88AD1385,2023-05-20 00:00:00,2033-05-19 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,62780A434EAE9736B0B2F4F09DBF1651,D4D79F3F28FF2E0034A05F948AF01A18EA64D263
Intermediate,"CN=USERTrust ECC Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=纳网 ECC Extended Validation Secure Server CA
O=厦门纳网科技股份有限公司
C=CN",E7DB0014494048F226A673C28B725E8DDB9CCD4867A8552D7AE85C2523BD2655,554CC89AB66C910F33AB5DC81876080E8BCD786DA9E1CD92ED5F80EF81622684,2023-05-20 00:00:00,2033-05-19 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,009A95B844BBE2E95A036E7568E8D6862D,9933E73D954990EEA0051FCC404F3D20C7802CD8
Intermediate,"CN=USERTrust ECC Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=纳网 ECC Organization Validation Secure Server CA
O=厦门纳网科技股份有限公司
C=CN",CACB3945A2D3097A5EFC54FBD2E0EE2E1FBEA711DAD665BC7F952DA92AC8D657,CD79D982800FC0F8E06673A301F6F15D6558F46A6DC7F588E8DEE4BA0E8C6D21,2023-05-20 00:00:00,2033-05-19 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,00BD7FA30D490E00FD9CE7507C260EC1D0,78F5C73F84EE8D5C17EF8FB16E4DF460DB9C372F
Intermediate,"CN=USERTrust ECC Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=纳网 ECC Secure Email CA
O=厦门纳网科技股份有限公司
C=CN",406D1BF5BEFEDFFADBA368FB6AE22E86C81B66AF0C99B15DA6769452726F6C60,C6FEDD09BACFF301C1B2EEA733D2FC1F6C5121B451F3C7D2A098112C258CAC78,2023-05-20 00:00:00,2033-05-19 23:59:59,No,No,Sectigo,n/a,S/MIME,n/a,n/a,n/a,n/a,00FCCD28C9B86DBA299798973AD82EA299,C45CBC272F0094559CD84556C54023C3E4EE988A
Intermediate,"CN=USERTrust ECC Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","C=US
O=Apple Inc.
CN=Apple Public Client ECC CA 11 - G1",7EA4FDF4721367AFEDBFD391101BE74A48D30D5ACDF873862A122B3A57B2B8C2,DE2D7099A7BCA649325D1596B49F952CC513143ABC2475C843F9B035AF9AFFF9,2022-04-06 00:00:00,2032-03-31 23:59:59,No,No,Apple Inc.,n/a,n/a,n/a,n/a,n/a,External,77EAE0D50978C421CC2E1B29F1319D54,85E92976E8218D07F432CEC38B88913A815E1F15
Root,"CN=USERTrust RSA Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=USERTrust RSA Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US",E793C9B02FD8AA13E21C31228ACCB08119643B749C898964B1746D46C3D4CBD2,C784333D20BCD742B9FDC3236F4E509B8937070E73067E254DD3BF9C45BF4DDE,2010-02-01 00:00:00,2038-01-18 23:59:59,No,No,Sectigo,TLS,S/MIME,CS,n/a,DS,n/a,01FD6D30FCA3CA51A81BBC640E35032D,5379BF5AAA2B4ACF5480E1D89BC09DF2B20366CB
Intermediate,"CN=USERTrust RSA Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=AlpiroSSL RSA Client Authentication and Secure Email CA
O=Alpiro s.r.o.
C=CZ",90169B80422D6912C386D15307FB822DB6DA15288122E18C22200F52E24A4768,7D26D52CD2B0924D3CF078E3166AF6D6FCF876CC4DA98B898BA29F4B97688639,2020-10-06 00:00:00,2030-10-05 23:59:59,No,No,Sectigo,n/a,S/MIME,n/a,n/a,n/a,n/a,0093F998C9EDA772BCBE1757383D92FBB9,1AA612B230E420D03A04E61F1E97A854CA678E83
Intermediate,"CN=USERTrust RSA Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=AlpiroSSL RSA DV CA
O=Alpiro s.r.o.
C=CZ",6FF2159704D4E886859A140FFE4E33471E514217430B03C4CF6C85C637F7ECB3,0CC1C25BEC1216DEB7FF9CD906B2B49500D970CFE639242941AEA26C5EB847A5,2020-10-06 00:00:00,2030-10-05 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,00A56AF64578A3F4D287A1676A9375FFB7,139C223AA86440172CB52698DA05C935252BBF5B
Intermediate,"CN=USERTrust RSA Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=AlpiroSSL RSA EV CA
O=Alpiro s.r.o.
C=CZ",3ED13F9D19E56F5BA1492385CA813F7DD63BBEB3CF5C56DB5C309CF4EAA90171,2C32ECDFF462C4EE811E02818B3D7702AA807890452026A428C0A70D0D6C434E,2020-10-06 00:00:00,2030-10-05 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,279CB64119BC61DC244E5D01997FBA12,E83572212AD4D0A547A91CA7CF8C6B1543D15C7C
Intermediate,"CN=USERTrust RSA Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=AlpiroSSL RSA OV CA
O=Alpiro s.r.o.
C=CZ",164E0073A75200A5816991BDC17C526EBA21271F71357446984ED2C80A59FD5A,D61AE0B5F851274B0BEE2FF3F8C4DA2C5BC79FB96470710FB5BB27789E903126,2020-10-06 00:00:00,2030-10-05 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,00E8BD6889E4DF794920B8172E9D258022,86E6FDCB044899B631635C76083B8141D20A2AF8
Intermediate,"CN=USERTrust RSA Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=Apple Public Client RSA CA 14 - G1
O=Apple Inc.
C=US",C1A99C82AD9BC8A2D7B7D599EA2C572BA8CBE0614B6A01C9064F396AC6B124DF,A618EF791BC47D43E81E61F9CBA3AE0D82839BAA81AAA07D93C547A6C310E402,2024-07-31 00:00:00,2030-04-10 23:59:59,No,No,Apple Inc.,n/a,n/a,n/a,n/a,n/a,External,00A888ACF65B85F1AF5F31BD988BDA4421,D8CBD9E54C0E875961A8ABA66310F69C45E3ECE5
Intermediate,"CN=USERTrust RSA Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=Apple Public Client RSA CA 20 - G1
O=Apple Inc.
C=US",A0F130F70059F6DE9FFC01F8004C8E07D438475C57134601B9EB65A36DD426C9,4723FF6A4BD86107A1EAFA6FB4E1AFAEE1D89B4B17B22EDFB9034BCB016F0909,2024-07-31 00:00:00,2030-04-10 23:59:59,No,No,Apple Inc.,n/a,n/a,n/a,n/a,n/a,External,008F9355F1736E4EC4227E99669517063A,2D224CF17B179F4EDA7932B6865DAC11C28ADC5B
Intermediate,"CN=USERTrust RSA Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=Apple Public Client RSA CA 50 - G1
O=Apple Inc.
ST=California
C=US",9EC26DA7082782DE9ED89221DE7B02F7417557C261BA5BCB87CE68C0801E7341,763F81836E9ABDA0649E98F47E947EF5668750E2B427FC11D73E01A9B7CF01B9,2024-01-31 00:00:00,2030-04-10 23:59:59,No,No,Apple Inc.,n/a,n/a,n/a,n/a,n/a,External,757FBAFFE64A1D80BAC783DFA8CAE213,D20642091CEAD8DC4422AF8A928447BACF6602AB
Intermediate,"CN=USERTrust RSA Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=Baidu, Inc. DV CA
O=Baidu, Inc.
C=CN",EA423F1B3B1B529D1C7DB9A21AF87DC78DE7259555E298BA26C63CF1275A912C,5C30AF57EC5B00C031F6296DD310E05A93A152E4CC7937B821147BA983187C90,2020-04-01 00:00:00,2030-04-01 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,4742D3519EBF14347C2F5DADE537DD12,DF3D480766F9E0915B78B1AAD73C5930173B4D85
Intermediate,"CN=USERTrust RSA Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=Baidu, Inc. EV CA
O=Baidu, Inc.
C=CN",C30BC9667E273937833C396AD85EE325DE633F4FCCC51483417A9C8A4E33B39D,A27A0BDB0FFFF340D53220C10212F0D71652FC17CB341EF1A4F0CD394FADE6F1,2020-04-01 00:00:00,2030-04-01 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,2B488ED898CBBE708FA15BB30130AA33,851A853348B7249F23A455586B32E2E3BDDD46F6
Intermediate,"CN=USERTrust RSA Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=Baidu, Inc. OV CA
O=Baidu, Inc.
C=CN",4B704CDA80E244D4186844F0EF242B70C4B1AB4D8D8961568F28E12C89784F23,6213BD5088FE1ACC624E9049247032DCA308DC45428836ECEE9D8ED362CDB577,2020-04-01 00:00:00,2030-04-01 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,009AF06A12CD2CE07A04B04452EF0B5481,378171C7E8F4830250CCC7B7138CC0E5849577D8
Intermediate,"CN=USERTrust RSA Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=BitCert RSA Business Secure Site CA
O=BitCert
L=Chengdu
ST=Sichuan
C=CN",4CA080263CE4BC24F1811CEF3FFACA5A5EF398F93EBD0C5BCF5B7BD0BAE67D4A,733FB1DF24A50D0E932A5442BEB84215A6E99D12C04A0AE43AA1AFF304315BA0,2019-06-07 00:00:00,2029-06-06 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,00D1278DA14743ACDBE8AF5C67936C8FD7,B6D8B95EB6FBE8139EFF898544F23E0107A2E542
Intermediate,"CN=USERTrust RSA Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=BitCert RSA Domain Secure Site CA
O=BitCert
L=Chengdu
ST=Sichuan
C=CN",431F630A1B5DE6F0FF1B73318D01AAA9FE4A125F3026C1CC30E25CF4A5CBBA3F,70D13C98F78FB1C58B10A04955B7A591700D3AB9F87E4FCD816BC5DFD666F455,2019-06-07 00:00:00,2029-06-06 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,47F3115C2C4C77CEC4225C04F203C698,453EBC5C78614DFE64F596AC89E413F1A1753773
Intermediate,"CN=USERTrust RSA Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=BitCert RSA Extended Validation Secure Site CA
OU=Controlled by Sectigo exclusively for BitCert
O=成都数证科技有限公司
L=Chengdu
ST=Sichuan
C=CN",62DDCFA05A63ACFB7C2070A435263F226BF2039FC11D1CCFC736792E4466983B,CDD7035BB39BF1C424D0E51F0755F877B8718B43212FF3FA7C13980BAD1FBD6B,2019-06-07 00:00:00,2029-06-06 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,00BD15C7F0514A0B4BE369CFB44C0AAC2D,874637AE28C192267E93C2CBADCC0A8D8BCC41F0
Intermediate,"CN=USERTrust RSA Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=BitCert SHA2 Assured ID CA
O=BitCert
L=Chengdu
ST=Sichuan
C=CN",D20A40BB1B054D1C741CF6F404705436851F468FC0A45564941CC7C7F74A126F,11BFC9D4098AD3039E4608D7BDAAED2BE527317EAD529A3889E20E0A517C8364,2019-06-07 00:00:00,2029-06-06 23:59:59,No,No,Sectigo,n/a,S/MIME,n/a,n/a,n/a,n/a,189CAB632ACC02912CF4DE715794A747,590575B89DAA7E2BC1DA4E05FF3FD0F823AA6376
Intermediate,"CN=USERTrust RSA Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=CATrust RSA Code Signing CA
O=Zhejiang Xinya Network Technology Co., Ltd.
C=CN",8C4BDBF8208BC06E6EDCC56446703151CC3FF8DB0A9A36D6EA5DAB32BD981672,DE66EE90EB3412A5E133BD83718A2894D8AD6D4021DDB1368139FF9D0669F8D4,2023-02-24 00:00:00,2033-02-23 23:59:59,No,No,Sectigo,n/a,n/a,CS,n/a,n/a,n/a,00F2765383E4E5603BA05C7A5E16A66F97,B25D43C3C79DC7E30EA406374B760BB7D991977C
Intermediate,"CN=USERTrust RSA Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=CATrust RSA DV SSL CA
O=Zhejiang Xinya Network Technology Co., Ltd.
C=CN",50F168461D8ABF3D04E54BECD009645D0B71C49FDF561E0D8D43AD9005C7F8C4,37BBE7B1A86FD64E3D4F9436694386C0F4103BBBC2DDF77547A6CE48A2EDCDCA,2023-02-24 00:00:00,2033-02-23 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,49598A38CD94DF361ABA8FE56F519C3B,4843D8E597812836D8B8FC832C383094868D4259
Intermediate,"CN=USERTrust RSA Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=CATrust RSA EV SSL CA
O=Zhejiang Xinya Network Technology Co., Ltd.
C=CN",26E1E17B579F51DE03204521B6D67323C97B0F351E9923C5AA8E7F333F9AB48E,06D50F1DC8C410B9BE427172135E5376476540E6AF5039E36A3450716A58B25D,2023-02-24 00:00:00,2033-02-23 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,022BC6783FB17F9360E243376B04BDDD,B5EB87640CA26E01877C196F1338845BDA62560A
Intermediate,"CN=USERTrust RSA Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=CATrust RSA OV SSL CA
O=Zhejiang Xinya Network Technology Co., Ltd.
C=CN",6997A28584AD0AC6619136E2BC1FA9C631CA3024B8284294E26FCE336BE541C3,BFA5CE884931433927ED211BD10D8B41A67482D58D4BC0275DAC2971F0CF4BAD,2023-02-24 00:00:00,2033-02-23 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,008F9E5B45DC305D12452F54F5932FE0BF,98AE5ED2F6BDBB1E36DC36FC612A3B019A343D2C
Intermediate,"CN=USERTrust RSA Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=CATrust RSA Secure Email CA
O=Zhejiang Xinya Network Technology Co., Ltd.
C=CN",2B72C23B951762C7B24C45D08976587EA30FBCBF6623728CEFF50532929F51B2,2E369476409D9B5F9B7B57AD341344FD26073E311F187AD4303774F811CA4D8D,2023-02-24 00:00:00,2033-02-23 23:59:59,No,No,Sectigo,n/a,S/MIME,n/a,n/a,n/a,n/a,537A0FA67AE953F1E082931BAB286125,5B64F347F66FD8EA1CBF402D1AA109BE63916E84
Intermediate,"CN=USERTrust RSA Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=CerSign Client CA
O=CerSign Technology Limited
C=CN",69DF64756EDCA83537061221167F4DE6E30A6BD94B978FC99CA52659D6D06A7C,C022AE57045162776DD5625FFE229D8432F04DF374F0FB6788879F238635C384,2021-09-13 00:00:00,2031-09-12 23:59:59,No,No,Sectigo,n/a,S/MIME,n/a,n/a,n/a,n/a,3885DD02973013EA7BB6909EF90222E2,D812D343F27E766092C6BC6E96E000B47EAB7C63
Intermediate,"CN=USERTrust RSA Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=CerSign Code Signing CA
O=CerSign Technology Limited
C=CN",BE4CA78B0FB90546FF0D54FDE80FDF49C0EDDFA4D541814E8EF8A42B7A8F5BBF,1B0FCBC2B3F30EF5E91AC21CD297D563D74F7C3C5B91722FF9A1D4EA16594778,2021-09-13 00:00:00,2031-09-12 23:59:59,No,No,Sectigo,n/a,n/a,CS,n/a,n/a,n/a,00F4B7BCF4025BDCDBA4380B014F13EEDA,8748E5CA7272E91A33CD4B47D4230E52BB2DAC37
Intermediate,"CN=USERTrust RSA Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=CerSign DV SSL CA
O=CerSign Technology Limited
C=CN",AE2110F2354A9DB0C53AA6E9139FAF0DD2EB01865A6671135C6FF62D9F3848A0,369D20563ADB00141A2E6B6A8D0A5500D9BFC77D139CE4873557B6F8E531B0B1,2021-09-13 00:00:00,2031-09-12 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,00B04C21FEA927C4D68AC2DBA16B7A7121,A6F19F6F8250BD3A568FDE89A352365D8274B2DA
Intermediate,"CN=USERTrust RSA Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=CerSign EV SSL CA
O=CerSign Technology Limited
C=CN",7F55276114DD8965DBA5B10819FDE121C20B11C8484977FA38814423AE82AC0A,C8BC15E89F8B24B772E78A61C6BB5A650100EFB674DFA385B52A19F04C47C66B,2021-09-13 00:00:00,2031-09-12 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,008C743D530C25CB9DC091C11E2D7B6F0A,95CADF607F08B6A4BD753B0168372D15873C8496
Intermediate,"CN=USERTrust RSA Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=CerSign OV SSL CA
O=CerSign Technology Limited
C=CN",91DC2881F6AD0A0013B3D44E99361A13862F9CB7BE6220FCDFDE60E48BDD317A,E0C10558FAE1741FE95122D4A8EC2A75E5A859E188FFD2F29541099E73EFC21E,2021-09-13 00:00:00,2031-09-12 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,00A9F0F2DAA5DD6D3EC2FF30D31E834BB3,21957BFE2A1A3E53A21C3515C521D3A45D93E7EE
Intermediate,"CN=USERTrust RSA Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=CertCenter Enterprise RSA DV CA
O=CertCenter AG
L=Giessen
ST=Hessen
C=DE",C06ED415E7DED06E5A4A083A8025F65E45D4E46B6351E99ADB47DE48B02F8BED,15F0C307C50D15A49862D986A5D6FDBAE53C3571B9D3ECA9B0A623A4C08DD9CD,2018-07-09 00:00:00,2028-07-08 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,671188BB94C3FFBA730540D1C5452A0C,110BF2AA8A7C3A6D9BFD79EB0EC8C35EDC88E5CF
Intermediate,"CN=USERTrust RSA Certification Authority
O=The USERTRUST Network
L=Jersey City
ST=New Jersey
C=US","CN=CertCenter Enterprise RSA EV CA
OU=Controlled by COMODO CA exclusively for CertCenter AG
O=CertCenter AG
L=Giessen
ST=Hessen
C=DE",EF5663142F5B2D6B8274529B157DF2F965A71873A5AE5AA5E0720244F2398B6F,09A1A9CB27E998D8398DC0DDE5C58C7DC3CC6DBA9AE7FE60296BCD45C063AA80,2018-07-09 00:00:00,2028-07-08 23:59:59,No,No,Sectigo,TLS,n/a,n/a,n/a,n/a,n/a,3434B4F2BFFFD5A44BD1E8283ADE4AA9,7AF238BB12E66336406F22BEABDBB2DCBF36F753
